PP,lon,lat
213.458718,2.5,-38.5
224.0681278,2.5,-39.5
344.8228774,2.5,-4.5
202.7060595,2.5,-40.5
177.9174547,2.5,-41.5
156.5760442,2.5,-42.5
136.0837425,2.5,-43.5
121.3773971,2.5,-44.5
116.0953124,2.5,-45.5
103.0335497,2.5,-46.5
90.54606093,2.5,-47.5
78.60259268,2.5,-48.5
76.39874049,2.5,-49.5
340.9392126,2.5,-5.5
79.13889355,2.5,-50.5
70.56748396,2.5,-51.5
47.98513705,2.5,-52.5
41.99166151,2.5,-53.5
43.14012232,2.5,-54.5
37.56954437,2.5,-55.5
35.46536675,2.5,-56.5
32.54340479,2.5,-57.5
30.7044934,2.5,-58.5
32.83299687,2.5,-59.5
292.0375915,2.5,-6.5
32.33313897,2.5,-60.5
33.76241465,2.5,-61.5
34.03467614,2.5,-62.5
33.45196925,2.5,-63.5
40.09439209,2.5,-64.5
32.91163197,2.5,-65.5
31.546461,2.5,-66.5
31.2673692,2.5,-67.5
31.65282707,2.5,-68.5
32.27101777,2.5,-69.5
211.038317,2.5,-7.5
23.63148938,2.5,-70.5
176.4071775,2.5,-8.5
157.2723461,2.5,-9.5
139.8706846,2.5,0.5
130.391306,2.5,1.5
136.4704764,2.5,2.5
150.8911881,2.5,3.5
198.2510021,2.5,37.5
181.734129,2.5,38.5
197.3682079,2.5,39.5
170.2371308,2.5,4.5
233.1164725,2.5,40.5
313.343005,2.5,5.5
322.8387101,2.5,59.5
358.0474559,2.5,60.5
341.9252836,2.5,61.5
310.5179687,2.5,62.5
295.7825772,2.5,63.5
270.80116,2.5,64.5
246.1122099,2.5,65.5
232.0477847,2.5,66.5
205.1610287,2.5,67.5
181.1437242,2.5,68.5
168.907526,2.5,69.5
161.2637661,2.5,70.5
147.3662782,2.5,71.5
137.0271646,2.5,72.5
121.4351111,2.5,73.5
125.0672523,2.5,74.5
145.1841717,2.5,75.5
153.1813921,2.5,76.5
174.1703738,2.5,77.5
141.0570564,2.5,78.5
54.02362385,2.5,79.5
34.67929316,2.5,80.5
527.942552,20.5,-35.5
414.715379,20.5,-36.5
348.2586059,20.5,-37.5
249.1238455,20.5,-38.5
243.4048826,20.5,-39.5
287.2738593,20.5,-40.5
313.4362857,20.5,-41.5
290.6309715,20.5,-42.5
242.4457612,20.5,-43.5
178.4484576,20.5,-44.5
122.4409449,20.5,-45.5
91.08289324,20.5,-46.5
74.97710158,20.5,-47.5
70.32385041,20.5,-48.5
69.41825396,20.5,-49.5
62.78826499,20.5,-50.5
56.12581342,20.5,-51.5
49.62503312,20.5,-52.5
42.08169403,20.5,-53.5
39.45873551,20.5,-54.5
38.44416746,20.5,-55.5
35.66049667,20.5,-56.5
32.53358231,20.5,-57.5
27.74594563,20.5,-58.5
24.54870841,20.5,-59.5
24.85558703,20.5,-60.5
26.87403747,20.5,-61.5
27.63071317,20.5,-62.5
26.48315425,20.5,-63.5
23.1316902,20.5,-64.5
19.82615279,20.5,-65.5
17.46216539,20.5,-66.5
16.21783901,20.5,-67.5
17.18133467,20.5,-68.5
24.57289157,20.5,-69.5
122.2083861,20.5,33.5
127.4856858,20.5,34.5
130.391299,20.5,35.5
142.6256263,20.5,36.5
184.6965855,20.5,37.5
208.5343129,20.5,38.5
272.7569025,20.5,70.5
217.2642003,20.5,71.5
189.6678361,20.5,72.5
191.7919662,20.5,73.5
127.774322,20.5,76.5
31.48714507,20.5,81.5
628.0160103,21.5,-35.5
408.6600564,21.5,-36.5
272.9146419,21.5,-37.5
226.2803845,21.5,-38.5
244.7930892,21.5,-39.5
298.5655883,21.5,-40.5
316.5837889,21.5,-41.5
287.7827507,21.5,-42.5
238.298248,21.5,-43.5
172.9216816,21.5,-44.5
129.2385151,21.5,-45.5
93.40791493,21.5,-46.5
75.98495712,21.5,-47.5
69.96376376,21.5,-48.5
68.88481371,21.5,-49.5
62.51613535,21.5,-50.5
56.25410836,21.5,-51.5
48.33617386,21.5,-52.5
39.53973908,21.5,-53.5
38.31686801,21.5,-54.5
36.93053504,21.5,-55.5
34.50536161,21.5,-56.5
29.84944489,21.5,-57.5
26.59316378,21.5,-58.5
24.3745112,21.5,-59.5
24.12641672,21.5,-60.5
25.81908954,21.5,-61.5
26.30257343,21.5,-62.5
25.32128993,21.5,-63.5
22.70037503,21.5,-64.5
19.75067225,21.5,-65.5
17.81193506,21.5,-66.5
16.32909967,21.5,-67.5
16.53653643,21.5,-68.5
22.40961842,21.5,-69.5
125.7728003,21.5,33.5
132.6355487,21.5,34.5
135.4167831,21.5,35.5
157.357877,21.5,36.5
235.6571705,21.5,71.5
198.4998884,21.5,72.5
195.2687556,21.5,73.5
139.6928588,21.5,74.5
29.13334594,21.5,81.5
517.8502139,22.5,-35.5
284.1115763,22.5,-36.5
229.7748382,22.5,-37.5
236.8196622,22.5,-38.5
264.3101009,22.5,-39.5
315.3537848,22.5,-40.5
317.910366,22.5,-41.5
283.7433722,22.5,-42.5
231.2991286,22.5,-43.5
170.9917284,22.5,-44.5
132.4340886,22.5,-45.5
96.86502663,22.5,-46.5
77.83346875,22.5,-47.5
70.47557666,22.5,-48.5
69.77338643,22.5,-49.5
63.50914215,22.5,-50.5
55.95427316,22.5,-51.5
47.05930265,22.5,-52.5
38.49974799,22.5,-53.5
37.84103381,22.5,-54.5
35.50052374,22.5,-55.5
32.52549928,22.5,-56.5
28.90039128,22.5,-57.5
26.14568903,22.5,-58.5
24.72693644,22.5,-59.5
23.70897581,22.5,-60.5
23.63155484,22.5,-61.5
25.16316716,22.5,-62.5
25.51233444,22.5,-63.5
23.10549246,22.5,-64.5
19.36045763,22.5,-65.5
18.67556402,22.5,-66.5
16.1367015,22.5,-67.5
14.94928401,22.5,-68.5
23.753507,22.5,-69.5
130.0077196,22.5,33.5
137.7964274,22.5,34.5
148.15291,22.5,35.5
256.6759091,22.5,71.5
207.1884622,22.5,72.5
201.362651,22.5,73.5
132.8830203,22.5,74.5
123.6160352,22.5,75.5
122.5996228,22.5,76.5
35.33864345,22.5,81.5
1024.964927,23.5,-34.5
462.1264451,23.5,-35.5
237.2301853,23.5,-36.5
236.9237652,23.5,-37.5
260.8632102,23.5,-38.5
298.9320647,23.5,-39.5
320.8618334,23.5,-40.5
304.4796788,23.5,-41.5
275.1900653,23.5,-42.5
235.6835485,23.5,-43.5
174.0373566,23.5,-44.5
123.4984152,23.5,-45.5
93.95143767,23.5,-46.5
77.61698285,23.5,-47.5
71.29217149,23.5,-48.5
69.91375488,23.5,-49.5
63.67347358,23.5,-50.5
56.29952083,23.5,-51.5
45.51191717,23.5,-52.5
38.05433158,23.5,-53.5
36.48110839,23.5,-54.5
35.32692197,23.5,-55.5
33.10298939,23.5,-56.5
29.85291141,23.5,-57.5
26.91907846,23.5,-58.5
25.40704587,23.5,-59.5
22.9915506,23.5,-60.5
22.55464176,23.5,-61.5
23.81097737,23.5,-62.5
24.12119314,23.5,-63.5
21.78020489,23.5,-64.5
18.73630327,23.5,-65.5
18.47096481,23.5,-66.5
15.39823332,23.5,-67.5
15.21018495,23.5,-68.5
25.60462489,23.5,-69.5
126.2853163,23.5,33.5
134.2102158,23.5,34.5
148.3950962,23.5,35.5
258.5932612,23.5,71.5
210.840091,23.5,72.5
214.498605,23.5,73.5
151.5018039,23.5,74.5
112.2981179,23.5,75.5
106.3673418,23.5,76.5
24.87807446,23.5,81.5
932.9760359,24.5,-34.5
376.0433329,24.5,-35.5
227.9583178,24.5,-36.5
257.2556262,24.5,-37.5
298.4777995,24.5,-38.5
323.1800919,24.5,-39.5
313.850328,24.5,-40.5
294.4441548,24.5,-41.5
266.9375295,24.5,-42.5
224.3208714,24.5,-43.5
167.4988014,24.5,-44.5
110.8193148,24.5,-45.5
90.45356755,24.5,-46.5
77.03361861,24.5,-47.5
70.47882334,24.5,-48.5
68.12565058,24.5,-49.5
63.79825685,24.5,-50.5
57.67435642,24.5,-51.5
46.70576104,24.5,-52.5
37.69888788,24.5,-53.5
36.09281708,24.5,-54.5
36.26435369,24.5,-55.5
33.60726515,24.5,-56.5
30.56109679,24.5,-57.5
27.50847146,24.5,-58.5
25.17297708,24.5,-59.5
23.09505121,24.5,-60.5
22.75481765,24.5,-61.5
23.50618717,24.5,-62.5
22.49929857,24.5,-63.5
20.35874643,24.5,-64.5
18.16179445,24.5,-65.5
17.74282856,24.5,-66.5
15.91246323,24.5,-67.5
15.24804499,24.5,-68.5
29.78406006,24.5,-69.5
118.3201139,24.5,32.5
125.2758021,24.5,33.5
162.985016,24.5,36.5
176.9795223,24.5,37.5
262.1233211,24.5,39.5
261.4914589,24.5,71.5
214.5611878,24.5,72.5
222.6863543,24.5,73.5
174.9692527,24.5,74.5
116.998499,24.5,75.5
28.35659154,24.5,81.5
891.2731705,25.5,-34.5
273.5427091,25.5,-35.5
221.4988832,25.5,-36.5
274.7456541,25.5,-37.5
316.1920169,25.5,-38.5
315.5489884,25.5,-39.5
303.7614943,25.5,-40.5
289.9800977,25.5,-41.5
260.9589012,25.5,-42.5
226.4673924,25.5,-43.5
163.9409255,25.5,-44.5
110.1919441,25.5,-45.5
90.15337169,25.5,-46.5
75.77407027,25.5,-47.5
69.59125252,25.5,-48.5
67.93730591,25.5,-49.5
63.84649891,25.5,-50.5
58.10576459,25.5,-51.5
47.14057996,25.5,-52.5
39.68351853,25.5,-53.5
37.05787368,25.5,-54.5
37.18997661,25.5,-55.5
35.20932924,25.5,-56.5
31.49271241,25.5,-57.5
28.30659327,25.5,-58.5
26.25755593,25.5,-59.5
23.03460426,25.5,-60.5
22.02998769,25.5,-61.5
22.48977998,25.5,-62.5
21.93376774,25.5,-63.5
19.59706389,25.5,-64.5
17.54965394,25.5,-65.5
15.60120023,25.5,-66.5
15.0707679,25.5,-67.5
16.92226731,25.5,-68.5
28.48185974,25.5,-69.5
116.1832739,25.5,32.5
126.723625,25.5,33.5
142.4110769,25.5,34.5
161.1278557,25.5,36.5
182.2898284,25.5,38.5
320.4440735,25.5,39.5
258.3989075,25.5,71.5
214.8961326,25.5,72.5
221.6813514,25.5,73.5
186.3522056,25.5,74.5
122.8354468,25.5,75.5
92.15385212,25.5,76.5
64.26157164,25.5,77.5
65.12649978,25.5,78.5
25.10904892,25.5,81.5
557.2096039,26.5,-34.5
219.169349,26.5,-35.5
220.6306669,26.5,-36.5
269.7886692,26.5,-37.5
314.2330449,26.5,-38.5
304.0715447,26.5,-39.5
294.3381584,26.5,-40.5
287.66029,26.5,-41.5
268.6704115,26.5,-42.5
228.6949075,26.5,-43.5
166.7772846,26.5,-44.5
117.9072118,26.5,-45.5
94.77810459,26.5,-46.5
76.66384294,26.5,-47.5
70.68100414,26.5,-48.5
68.48418205,26.5,-49.5
65.62877405,26.5,-50.5
58.98667288,26.5,-51.5
50.81990154,26.5,-52.5
44.0643895,26.5,-53.5
39.83499311,26.5,-54.5
38.85977015,26.5,-55.5
35.3228974,26.5,-56.5
32.24508684,26.5,-57.5
29.01460777,26.5,-58.5
26.60111668,26.5,-59.5
23.52158634,26.5,-60.5
21.84445183,26.5,-61.5
21.43812983,26.5,-62.5
22.00724012,26.5,-63.5
19.90044656,26.5,-64.5
17.33132084,26.5,-65.5
15.31903901,26.5,-66.5
15.03212762,26.5,-67.5
21.29372255,26.5,-68.5
27.0703289,26.5,-69.5
115.2974262,26.5,32.5
130.1970941,26.5,33.5
147.7101518,26.5,34.5
151.9296106,26.5,35.5
204.3860352,26.5,37.5
257.9185137,26.5,71.5
212.6979008,26.5,72.5
214.566047,26.5,73.5
192.3683884,26.5,74.5
133.1738693,26.5,75.5
89.97677852,26.5,76.5
64.8732209,26.5,77.5
62.11099587,26.5,78.5
23.65150428,26.5,81.5
239.0188235,27.5,-34.5
212.5518309,27.5,-35.5
217.6602896,27.5,-36.5
245.3892677,27.5,-37.5
289.0636036,27.5,-38.5
289.0833438,27.5,-39.5
295.7561513,27.5,-40.5
291.0135686,27.5,-41.5
272.4030263,27.5,-42.5
228.708908,27.5,-43.5
162.4346743,27.5,-44.5
121.7921814,27.5,-45.5
97.50450788,27.5,-46.5
78.30430826,27.5,-47.5
70.36802321,27.5,-48.5
67.35179061,27.5,-49.5
66.05832198,27.5,-50.5
60.82932295,27.5,-51.5
54.12270383,27.5,-52.5
47.32303475,27.5,-53.5
43.50965805,27.5,-54.5
40.30738943,27.5,-55.5
35.53333593,27.5,-56.5
33.57160208,27.5,-57.5
29.60378676,27.5,-58.5
26.93217598,27.5,-59.5
24.24517646,27.5,-60.5
22.27992524,27.5,-61.5
21.38259147,27.5,-62.5
21.37752977,27.5,-63.5
19.36091009,27.5,-64.5
17.61542198,27.5,-65.5
15.34467462,27.5,-66.5
15.25814174,27.5,-67.5
24.08896218,27.5,-68.5
24.4948161,27.5,-69.5
114.4724173,27.5,32.5
135.0875616,27.5,33.5
154.3175949,27.5,34.5
149.4429755,27.5,35.5
254.9869418,27.5,71.5
216.7536185,27.5,72.5
211.8389968,27.5,73.5
199.116653,27.5,74.5
140.3727142,27.5,75.5
102.1535201,27.5,76.5
65.24133189,27.5,77.5
62.39592458,27.5,78.5
49.42412044,27.5,79.5
34.40090209,27.5,80.5
21.67053387,27.5,81.5
259.9110858,28.5,-33.5
209.3010993,28.5,-34.5
211.9431089,28.5,-35.5
214.6079189,28.5,-36.5
229.1605633,28.5,-37.5
256.1309584,28.5,-38.5
267.0245215,28.5,-39.5
281.926455,28.5,-40.5
289.6316301,28.5,-41.5
273.7206112,28.5,-42.5
222.0246734,28.5,-43.5
164.1164944,28.5,-44.5
126.1453075,28.5,-45.5
102.8393146,28.5,-46.5
83.27911183,28.5,-47.5
75.06318409,28.5,-48.5
70.12609391,28.5,-49.5
66.39033764,28.5,-50.5
62.77296211,28.5,-51.5
55.61886825,28.5,-52.5
49.02048967,28.5,-53.5
45.48134328,28.5,-54.5
40.74397129,28.5,-55.5
35.38410694,28.5,-56.5
33.08045647,28.5,-57.5
29.46344567,28.5,-58.5
26.96265846,28.5,-59.5
24.41670542,28.5,-60.5
23.05407628,28.5,-61.5
21.11498421,28.5,-62.5
20.98883671,28.5,-63.5
19.01464875,28.5,-64.5
17.85157653,28.5,-65.5
16.03291097,28.5,-66.5
17.22685475,28.5,-67.5
26.17575374,28.5,-68.5
22.41066554,28.5,-69.5
115.1143379,28.5,31.5
116.6767896,28.5,32.5
127.0988151,28.5,33.5
148.8362795,28.5,34.5
146.3386281,28.5,35.5
259.8955203,28.5,71.5
227.7076028,28.5,72.5
213.2263232,28.5,73.5
196.6321175,28.5,74.5
153.1300926,28.5,75.5
117.5939128,28.5,76.5
65.24627504,28.5,77.5
58.51565728,28.5,78.5
48.15135778,28.5,79.5
37.99068033,28.5,80.5
22.74046956,28.5,81.5
237.325034,29.5,-32.5
203.0619594,29.5,-33.5
207.3475984,29.5,-34.5
210.1630735,29.5,-35.5
215.06278,29.5,-36.5
228.7261742,29.5,-37.5
248.2414591,29.5,-38.5
250.270054,29.5,-39.5
270.6497276,29.5,-40.5
282.4660457,29.5,-41.5
267.8037588,29.5,-42.5
214.6685472,29.5,-43.5
167.4150743,29.5,-44.5
133.767211,29.5,-45.5
110.189147,29.5,-46.5
87.25102526,29.5,-47.5
77.62745924,29.5,-48.5
71.51562752,29.5,-49.5
66.66943364,29.5,-50.5
63.47298042,29.5,-51.5
56.05647992,29.5,-52.5
49.21582284,29.5,-53.5
44.87638778,29.5,-54.5
39.6477688,29.5,-55.5
35.61320834,29.5,-56.5
32.79944249,29.5,-57.5
29.64716342,29.5,-58.5
27.35100397,29.5,-59.5
25.90773445,29.5,-60.5
22.16552836,29.5,-61.5
20.69527425,29.5,-62.5
20.43663659,29.5,-63.5
19.33375267,29.5,-64.5
17.41067905,29.5,-65.5
17.20851538,29.5,-66.5
19.84741304,29.5,-67.5
25.89173526,29.5,-68.5
17.00642465,29.5,-69.5
164.4708104,29.5,31.5
118.1562724,29.5,32.5
125.6662529,29.5,33.5
134.4119797,29.5,34.5
143.5028588,29.5,35.5
259.0598346,29.5,71.5
233.6278604,29.5,72.5
215.4104543,29.5,73.5
196.2968553,29.5,74.5
156.2746085,29.5,75.5
114.2531835,29.5,76.5
63.40849702,29.5,77.5
55.91467348,29.5,78.5
44.2338514,29.5,79.5
33.40029301,29.5,80.5
19.49930681,29.5,81.5
17.08154024,29.5,82.5
170.8356929,3.5,-0.5
230.0069761,3.5,-1.5
158.5677793,3.5,-10.5
170.1557853,3.5,-11.5
175.3868363,3.5,-12.5
182.6946475,3.5,-13.5
204.1834324,3.5,-14.5
217.6170531,3.5,-15.5
227.8020394,3.5,-16.5
237.2727756,3.5,-17.5
221.4870965,3.5,-18.5
206.4623035,3.5,-19.5
284.1681363,3.5,-2.5
192.2962099,3.5,-20.5
177.6154693,3.5,-21.5
166.2014169,3.5,-22.5
153.050774,3.5,-23.5
141.2972943,3.5,-24.5
133.163704,3.5,-25.5
135.3046451,3.5,-26.5
138.1536787,3.5,-27.5
139.8862043,3.5,-28.5
138.9460916,3.5,-29.5
342.3280926,3.5,-3.5
140.6315771,3.5,-30.5
143.3532132,3.5,-31.5
145.8315805,3.5,-32.5
146.4378867,3.5,-33.5
149.7823951,3.5,-34.5
160.435866,3.5,-35.5
177.6142201,3.5,-36.5
205.1904887,3.5,-37.5
221.7074514,3.5,-38.5
225.316022,3.5,-39.5
398.147576,3.5,-4.5
205.7900591,3.5,-40.5
179.4509353,3.5,-41.5
157.3903886,3.5,-42.5
135.0319625,3.5,-43.5
120.3466666,3.5,-44.5
112.8159056,3.5,-45.5
103.4309748,3.5,-46.5
91.07595459,3.5,-47.5
77.21994196,3.5,-48.5
76.34029058,3.5,-49.5
368.2344393,3.5,-5.5
78.737422,3.5,-50.5
65.17697173,3.5,-51.5
47.73294387,3.5,-52.5
44.86222005,3.5,-53.5
40.4571822,3.5,-54.5
37.03122248,3.5,-55.5
35.00435956,3.5,-56.5
32.17567314,3.5,-57.5
30.23264112,3.5,-58.5
33.47241578,3.5,-59.5
315.2192226,3.5,-6.5
33.75503295,3.5,-60.5
33.56395132,3.5,-61.5
34.20054642,3.5,-62.5
34.41706652,3.5,-63.5
40.3177761,3.5,-64.5
35.44630836,3.5,-65.5
32.22194826,3.5,-66.5
31.57506328,3.5,-67.5
31.74170242,3.5,-68.5
34.31696801,3.5,-69.5
234.9455803,3.5,-7.5
190.9434517,3.5,-8.5
166.1387336,3.5,-9.5
139.4130782,3.5,0.5
133.5878923,3.5,1.5
141.0398964,3.5,2.5
154.1511481,3.5,3.5
198.3317368,3.5,37.5
178.100131,3.5,38.5
190.6714322,3.5,4.5
224.219616,3.5,40.5
272.6223355,3.5,41.5
482.3141085,3.5,5.5
384.8349393,3.5,58.5
378.136193,3.5,59.5
406.0111636,3.5,60.5
363.921954,3.5,61.5
320.4120438,3.5,62.5
300.8441825,3.5,63.5
280.0544114,3.5,64.5
256.3995843,3.5,65.5
236.1867068,3.5,66.5
207.7647207,3.5,67.5
186.2774635,3.5,68.5
174.6692587,3.5,69.5
164.767845,3.5,70.5
148.7749278,3.5,71.5
145.624027,3.5,72.5
126.9414101,3.5,73.5
127.7481017,3.5,74.5
146.8065336,3.5,75.5
154.1552962,3.5,76.5
178.4328951,3.5,77.5
160.8686468,3.5,78.5
80.3976359,3.5,79.5
30.90280598,3.5,80.5
6.19531185,3.5,81.5
214.3612647,30.5,-31.5
193.6704655,30.5,-32.5
200.4557498,30.5,-33.5
204.6884338,30.5,-34.5
209.6822912,30.5,-35.5
215.9941047,30.5,-36.5
240.4752576,30.5,-37.5
258.9028745,30.5,-38.5
257.7993296,30.5,-39.5
269.8752448,30.5,-40.5
275.0830284,30.5,-41.5
264.6284356,30.5,-42.5
219.1254177,30.5,-43.5
175.5923066,30.5,-44.5
132.1045446,30.5,-45.5
105.4453709,30.5,-46.5
86.10836999,30.5,-47.5
76.71870165,30.5,-48.5
71.0379819,30.5,-49.5
66.51762337,30.5,-50.5
62.44534285,30.5,-51.5
55.04603498,30.5,-52.5
48.43982866,30.5,-53.5
44.43799013,30.5,-54.5
38.83671022,30.5,-55.5
35.05525823,30.5,-56.5
32.5687299,30.5,-57.5
29.78002916,30.5,-58.5
27.86238072,30.5,-59.5
26.16123735,30.5,-60.5
22.21851982,30.5,-61.5
20.96375516,30.5,-62.5
19.75746839,30.5,-63.5
19.01505849,30.5,-64.5
18.3207295,30.5,-65.5
19.05977146,30.5,-66.5
21.05325371,30.5,-67.5
23.37302105,30.5,-68.5
115.4442809,30.5,32.5
122.0310426,30.5,33.5
128.5605901,30.5,34.5
137.0997386,30.5,35.5
257.7396548,30.5,71.5
239.9838651,30.5,72.5
210.6392572,30.5,73.5
196.1580938,30.5,74.5
154.4039748,30.5,75.5
113.0509922,30.5,76.5
70.04077045,30.5,77.5
52.83445454,30.5,78.5
44.82657899,30.5,79.5
34.89306515,30.5,80.5
16.76961474,30.5,81.5
18.85201845,30.5,82.5
213.7867794,31.5,-30.5
184.5616401,31.5,-31.5
192.636,31.5,-32.5
198.9806503,31.5,-33.5
202.4439783,31.5,-34.5
208.224831,31.5,-35.5
218.7604003,31.5,-36.5
251.63718,31.5,-37.5
272.2267973,31.5,-38.5
274.4406251,31.5,-39.5
275.5992695,31.5,-40.5
277.7591648,31.5,-41.5
261.1218471,31.5,-42.5
213.9710797,31.5,-43.5
167.543075,31.5,-44.5
125.0425745,31.5,-45.5
97.91982789,31.5,-46.5
83.55995578,31.5,-47.5
75.11028683,31.5,-48.5
69.74582251,31.5,-49.5
65.4493579,31.5,-50.5
62.11027523,31.5,-51.5
55.71974561,31.5,-52.5
49.18779756,31.5,-53.5
44.62593563,31.5,-54.5
38.89585388,31.5,-55.5
35.13939643,31.5,-56.5
33.26232431,31.5,-57.5
30.83966066,31.5,-58.5
28.28193515,31.5,-59.5
25.95552833,31.5,-60.5
22.22209933,31.5,-61.5
20.42242529,31.5,-62.5
19.15220917,31.5,-63.5
17.49504227,31.5,-64.5
19.79557918,31.5,-65.5
22.0947343,31.5,-66.5
22.01510617,31.5,-67.5
22.31477828,31.5,-68.5
11.97847939,31.5,-69.5
112.5002815,31.5,32.5
114.9054579,31.5,33.5
123.5258486,31.5,34.5
135.7782022,31.5,35.5
248.192017,31.5,70.5
256.5727544,31.5,71.5
244.8851278,31.5,72.5
209.9474724,31.5,73.5
187.2469372,31.5,74.5
149.3831902,31.5,75.5
100.5471929,31.5,76.5
67.42775177,31.5,77.5
52.28685751,31.5,78.5
48.55587952,31.5,79.5
34.18149237,31.5,80.5
17.03313379,31.5,81.5
17.57608873,31.5,82.5
166.5569352,32.5,-29.5
171.8688567,32.5,-30.5
182.7686293,32.5,-31.5
190.361177,32.5,-32.5
196.2288193,32.5,-33.5
201.5456206,32.5,-34.5
207.2247155,32.5,-35.5
215.994286,32.5,-36.5
243.1464744,32.5,-37.5
267.4875249,32.5,-38.5
278.4982392,32.5,-39.5
279.9571766,32.5,-40.5
281.4995928,32.5,-41.5
258.675527,32.5,-42.5
203.1379942,32.5,-43.5
149.4017581,32.5,-44.5
116.5339976,32.5,-45.5
95.47205819,32.5,-46.5
83.17070089,32.5,-47.5
72.79911249,32.5,-48.5
68.34391613,32.5,-49.5
65.30194,32.5,-50.5
62.63836746,32.5,-51.5
57.17452753,32.5,-52.5
49.43408219,32.5,-53.5
44.14597363,32.5,-54.5
39.53185377,32.5,-55.5
35.95577527,32.5,-56.5
33.6948216,32.5,-57.5
31.80670009,32.5,-58.5
28.65569455,32.5,-59.5
25.66983076,32.5,-60.5
22.20375394,32.5,-61.5
19.78662073,32.5,-62.5
18.44487795,32.5,-63.5
17.024549,32.5,-64.5
22.68909342,32.5,-65.5
23.75822727,32.5,-66.5
23.35221925,32.5,-67.5
20.48857905,32.5,-68.5
114.3182725,32.5,32.5
116.5315884,32.5,33.5
147.0290477,32.5,35.5
243.2774908,32.5,70.5
258.1079912,32.5,71.5
244.0903512,32.5,72.5
211.595056,32.5,73.5
175.6490901,32.5,74.5
143.3174452,32.5,75.5
88.41232862,32.5,76.5
58.71981679,32.5,77.5
48.09390893,32.5,78.5
42.30220689,32.5,79.5
17.031527,32.5,81.5
13.22460962,32.5,82.5
161.0743754,33.5,-27.5
153.9018679,33.5,-28.5
160.7913622,33.5,-29.5
171.4769056,33.5,-30.5
180.6333163,33.5,-31.5
187.7817999,33.5,-32.5
194.7273446,33.5,-33.5
201.9543599,33.5,-34.5
205.0969204,33.5,-35.5
210.2729332,33.5,-36.5
220.8267662,33.5,-37.5
243.5690216,33.5,-38.5
260.6762644,33.5,-39.5
279.0065473,33.5,-40.5
279.5040125,33.5,-41.5
254.1323017,33.5,-42.5
190.4423976,33.5,-43.5
138.3949767,33.5,-44.5
112.1125809,33.5,-45.5
98.8240094,33.5,-46.5
85.08206582,33.5,-47.5
72.29702687,33.5,-48.5
68.40749576,33.5,-49.5
65.48276142,33.5,-50.5
63.0068961,33.5,-51.5
57.80247371,33.5,-52.5
49.76520201,33.5,-53.5
44.63441092,33.5,-54.5
41.02803075,33.5,-55.5
36.71859963,33.5,-56.5
33.56965891,33.5,-57.5
32.70121323,33.5,-58.5
28.86749187,33.5,-59.5
26.51178224,33.5,-60.5
22.41282392,33.5,-61.5
19.17261945,33.5,-62.5
18.16924106,33.5,-63.5
16.7004169,33.5,-64.5
23.06441961,33.5,-65.5
23.07741368,33.5,-66.5
21.41733823,33.5,-67.5
120.2171817,33.5,32.5
120.7394903,33.5,33.5
242.6876035,33.5,70.5
256.5074414,33.5,71.5
241.0557331,33.5,72.5
215.1039989,33.5,73.5
170.1069112,33.5,74.5
135.4682528,33.5,75.5
82.54308053,33.5,76.5
57.61841081,33.5,77.5
46.78387037,33.5,78.5
37.54387813,33.5,79.5
16.22001971,33.5,81.5
12.98485939,33.5,82.5
237.8614744,34.5,-25.5
153.1224335,34.5,-26.5
146.0168458,34.5,-27.5
150.3179183,34.5,-28.5
159.1231678,34.5,-29.5
168.6795677,34.5,-30.5
177.1579313,34.5,-31.5
186.2077908,34.5,-32.5
191.8744076,34.5,-33.5
197.7391086,34.5,-34.5
201.5689278,34.5,-35.5
206.1325669,34.5,-36.5
209.380957,34.5,-37.5
220.8654396,34.5,-38.5
240.4911464,34.5,-39.5
269.0353191,34.5,-40.5
275.7344687,34.5,-41.5
257.7203435,34.5,-42.5
180.6260022,34.5,-43.5
133.5380774,34.5,-44.5
109.7636482,34.5,-45.5
96.09532885,34.5,-46.5
83.27447062,34.5,-47.5
71.96701827,34.5,-48.5
68.81290083,34.5,-49.5
66.40501644,34.5,-50.5
63.30217981,34.5,-51.5
57.62104885,34.5,-52.5
50.41392366,34.5,-53.5
46.27794779,34.5,-54.5
41.43799512,34.5,-55.5
36.37651219,34.5,-56.5
34.08378305,34.5,-57.5
32.57675031,34.5,-58.5
29.52429271,34.5,-59.5
26.52214733,34.5,-60.5
22.28131354,34.5,-61.5
19.39754327,34.5,-62.5
17.81585465,34.5,-63.5
16.46663813,34.5,-64.5
19.33940096,34.5,-65.5
21.01627715,34.5,-66.5
19.22126458,34.5,-67.5
159.0055482,34.5,32.5
135.4127225,34.5,33.5
129.5297147,34.5,34.5
249.2878792,34.5,70.5
259.4912049,34.5,71.5
237.0890688,34.5,72.5
212.2306519,34.5,73.5
158.0948355,34.5,74.5
124.9794337,34.5,75.5
80.97749714,34.5,76.5
61.19677133,34.5,77.5
46.32284577,34.5,78.5
38.74187543,34.5,79.5
26.77795797,34.5,80.5
15.88821332,34.5,81.5
14.79700414,34.5,82.5
139.1793891,35.5,-25.5
138.7578859,35.5,-26.5
144.2746126,35.5,-27.5
149.4755265,35.5,-28.5
157.5315368,35.5,-29.5
167.3906455,35.5,-30.5
174.8194563,35.5,-31.5
182.639996,35.5,-32.5
187.8108795,35.5,-33.5
192.7718799,35.5,-34.5
198.4589397,35.5,-35.5
